0,0,0,0
-5.2660723,106.4269166,2:45 AM - 3:00 AM,CGPositive
-5.1851929,106.2713035,2:45 AM - 3:00 AM,CGPositive
-5.2124227,106.3119044,2:45 AM - 3:00 AM,CGPositive
-4.8681865,106.4016348,2:45 AM - 3:00 AM,CGPositive
-4.8804086,106.4848034,2:45 AM - 3:00 AM,CGPositive
-7.6880065,106.8090792,2:45 AM - 3:00 AM,CGPositive
-4.8620087,106.4899451,2:45 AM - 3:00 AM,CGPositive
-5.9229061,106.3756182,2:45 AM - 3:00 AM,CGPositive
-7.4827190,106.7542050,2:45 AM - 3:00 AM,CGPositive
-6.0048029,106.3917362,2:45 AM - 3:00 AM,CGPositive
-3.2100290,106.2980780,2:45 AM - 3:00 AM,CGPositive
-7.4249497,106.7038012,2:45 AM - 3:00 AM,CGPositive
-7.3927473,106.8520578,2:45 AM - 3:00 AM,CGPositive
-5.9017514,106.3263724,2:45 AM - 3:00 AM,CGPositive
-6.0027519,106.2766553,2:45 AM - 3:00 AM,CGPositive
-7.2255495,106.7694289,2:45 AM - 3:00 AM,CGPositive
-5.9640927,106.3886629,2:45 AM - 3:00 AM,CGPositive
-9.8734840,107.0435479,2:45 AM - 3:00 AM,CGPositive
-7.1836867,106.7425925,2:45 AM - 3:00 AM,CGPositive
-7.2584759,106.7225390,2:45 AM - 3:00 AM,CGPositive
-7.4723551,106.8718299,3:00 AM - 3:15 AM,CGPositive
-7.5163334,106.8556428,3:00 AM - 3:15 AM,CGPositive
-8.2630138,107.1331874,3:00 AM - 3:15 AM,CGPositive
-7.7965546,106.8520247,3:00 AM - 3:15 AM,CGPositive
-5.9734467,106.4936318,3:00 AM - 3:15 AM,CGPositive
-5.9568128,106.4015580,3:00 AM - 3:15 AM,CGPositive
-9.1858859,107.0169698,3:00 AM - 3:15 AM,CGPositive
-5.9109495,106.4559315,3:00 AM - 3:15 AM,CGPositive
-7.8916913,106.9023592,3:00 AM - 3:15 AM,CGPositive
-7.4384353,106.7192267,3:00 AM - 3:15 AM,CGPositive
-7.2763319,106.8452619,3:00 AM - 3:15 AM,CGPositive
-5.9387465,106.2323514,3:00 AM - 3:15 AM,CGPositive
-7.2725810,106.7122192,3:00 AM - 3:15 AM,CGPositive
-7.2845978,106.7763106,3:00 AM - 3:15 AM,CGPositive
-7.3430250,106.9422475,3:00 AM - 3:15 AM,CGPositive
-7.5031699,106.8387400,3:00 AM - 3:15 AM,CGPositive
-5.8910087,106.2018149,3:00 AM - 3:15 AM,CGPositive
-5.9092561,106.1818138,3:00 AM - 3:15 AM,CGPositive
-7.4853944,106.7432606,3:00 AM - 3:15 AM,CGPositive
-7.5404974,106.8906019,3:00 AM - 3:15 AM,CGPositive
-7.5783612,106.8620067,3:00 AM - 3:15 AM,CGPositive
-7.5846493,106.8344211,3:15 AM - 3:30 AM,CGPositive
-7.7286160,106.8317310,3:15 AM - 3:30 AM,CGPositive
-5.9798475,106.0934018,3:15 AM - 3:30 AM,CGPositive
-4.0885286,106.1652789,3:15 AM - 3:30 AM,CGPositive
-4.0972279,106.3350428,3:15 AM - 3:30 AM,CGPositive
-3.9468184,106.2949801,3:15 AM - 3:30 AM,CGPositive
-5.8433025,106.0730280,3:15 AM - 3:30 AM,CGPositive
-7.7826793,106.9370945,3:15 AM - 3:30 AM,CGPositive
-3.9695718,106.2985676,3:15 AM - 3:30 AM,CGPositive
-8.7063960,107.1596477,3:15 AM - 3:30 AM,CGPositive
-5.7837199,106.2162013,3:15 AM - 3:30 AM,CGPositive
-9.3264732,106.9833275,3:15 AM - 3:30 AM,CGPositive
-9.2451969,106.9296128,3:15 AM - 3:30 AM,CGPositive
-9.6024081,106.9419158,3:15 AM - 3:30 AM,CGPositive
-9.8282635,106.9433293,3:15 AM - 3:30 AM,CGPositive
-10.5888288,107.3483773,3:30 AM - 3:45 AM,CGPositive
-10.3641462,107.1358540,3:30 AM - 3:45 AM,CGPositive
-10.4960456,107.4114861,3:30 AM - 3:45 AM,CGPositive
-8.3557086,106.8507132,3:30 AM - 3:45 AM,CGPositive
-10.7130366,107.2244890,3:30 AM - 3:45 AM,CGPositive
-10.9059371,106.9070990,3:30 AM - 3:45 AM,CGPositive
-9.2771320,107.0169320,3:30 AM - 3:45 AM,CGPositive
-4.9590101,104.3327552,3:30 AM - 3:45 AM,CGPositive
-5.0524538,104.6471149,3:30 AM - 3:45 AM,CGPositive
-8.7318767,106.7504388,3:30 AM - 3:45 AM,CGPositive
-8.0514681,106.8174446,3:30 AM - 3:45 AM,CGPositive
-4.0541230,103.9138911,3:30 AM - 3:45 AM,CGPositive
-7.5387970,106.6979357,3:30 AM - 3:45 AM,CGPositive
-4.6001384,103.5117325,3:30 AM - 3:45 AM,CGPositive
-4.6999293,101.7327744,3:30 AM - 3:45 AM,CGPositive
-4.8445838,105.3582657,3:30 AM - 3:45 AM,CGPositive
-7.7215435,106.8508454,3:30 AM - 3:45 AM,CGPositive
-7.7028556,106.7435514,3:30 AM - 3:45 AM,CGPositive
-5.0118444,101.6207219,3:30 AM - 3:45 AM,CGPositive
-5.3153126,105.4265374,3:45 AM - 4:00 AM,CGPositive
-7.9630753,106.7273941,3:45 AM - 4:00 AM,CGPositive
-8.1488884,106.8465770,3:45 AM - 4:00 AM,CGPositive
-8.2428905,106.8211280,3:45 AM - 4:00 AM,CGPositive
-5.7582120,106.0103383,3:45 AM - 4:00 AM,CGPositive
-8.3514526,106.7388235,3:45 AM - 4:00 AM,CGPositive
-8.3701233,107.0634938,3:45 AM - 4:00 AM,CGPositive
-9.5514247,107.4624641,3:45 AM - 4:00 AM,CGPositive
-5.6126584,106.2599696,3:45 AM - 4:00 AM,CGPositive
-3.6570156,97.5418639,3:45 AM - 4:00 AM,CGPositive
-5.7946257,106.0947282,3:45 AM - 4:00 AM,CGPositive
-5.3276960,106.0507841,3:45 AM - 4:00 AM,CGPositive
-9.1799319,106.8442647,3:45 AM - 4:00 AM,CGPositive
-5.8778998,106.2337776,3:45 AM - 4:00 AM,CGPositive
-4.6548783,105.8017618,3:45 AM - 4:00 AM,CGPositive
-4.5861705,104.9080943,3:45 AM - 4:00 AM,CGPositive
-6.0285984,106.0730436,3:45 AM - 4:00 AM,CGPositive
-6.0024832,106.0434893,3:45 AM - 4:00 AM,CGPositive
-9.8703953,107.3973704,3:45 AM - 4:00 AM,CGPositive
-9.9048962,107.0456155,3:45 AM - 4:00 AM,CGPositive
-10.0791322,107.0875329,3:45 AM - 4:00 AM,CGPositive
-5.9233786,106.1483282,3:45 AM - 4:00 AM,CGPositive
-9.2857476,106.9381864,3:45 AM - 4:00 AM,CGPositive
-5.3000282,106.2092342,3:45 AM - 4:00 AM,CGPositive
-10.0783542,107.1935846,3:45 AM - 4:00 AM,CGPositive
-5.9313262,106.2444499,3:45 AM - 4:00 AM,CGPositive
-5.9558088,106.2673448,3:45 AM - 4:00 AM,CGPositive
-5.9182995,106.2386307,3:45 AM - 4:00 AM,CGPositive
-10.2106450,107.0088992,3:45 AM - 4:00 AM,CGPositive
-9.7411511,106.8479808,4:00 AM - 4:15 AM,CGPositive
-8.5194955,106.9798924,4:00 AM - 4:15 AM,CGPositive
-4.9711381,101.0220080,4:00 AM - 4:15 AM,CGPositive
-9.2459714,107.3497735,4:00 AM - 4:15 AM,CGPositive
-8.3628034,106.8850117,4:00 AM - 4:15 AM,CGPositive
-9.2370012,107.1125092,4:00 AM - 4:15 AM,CGPositive
-5.9086132,106.3622402,4:00 AM - 4:15 AM,CGPositive
-5.9751200,106.3440724,4:00 AM - 4:15 AM,CGPositive
-8.8382741,106.9986079,4:00 AM - 4:15 AM,CGPositive
-0.7603826,102.7945342,4:00 AM - 4:15 AM,CGPositive
-9.1887790,107.0234180,4:00 AM - 4:15 AM,CGPositive
-0.2985380,103.3941187,4:00 AM - 4:15 AM,CGPositive
-9.4200742,106.8601632,4:00 AM - 4:15 AM,CGPositive
-6.0278594,106.2913710,4:00 AM - 4:15 AM,CGPositive
-2.8530175,104.4355007,4:15 AM - 4:30 AM,CGPositive
-5.8759854,106.2576653,4:15 AM - 4:30 AM,CGPositive
-5.9301791,106.2566977,4:15 AM - 4:30 AM,CGPositive
-5.9430028,106.3501478,4:15 AM - 4:30 AM,CGPositive
-4.6393338,105.3232436,4:15 AM - 4:30 AM,CGPositive
-5.6608041,104.1097484,4:15 AM - 4:30 AM,CGPositive
-8.8374796,107.0112489,4:15 AM - 4:30 AM,CGPositive
-5.9294265,106.3494007,4:15 AM - 4:30 AM,CGPositive
-5.3098522,106.2566077,4:15 AM - 4:30 AM,CGPositive
-8.6153535,106.8124074,4:15 AM - 4:30 AM,CGPositive
-4.9995326,105.7063259,4:15 AM - 4:30 AM,CGPositive
-7.6993355,106.9270305,4:15 AM - 4:30 AM,CGPositive
-5.2074288,105.5082575,4:15 AM - 4:30 AM,CGPositive
-5.5207503,106.2902967,4:15 AM - 4:30 AM,CGPositive
-5.4520003,106.1359977,4:15 AM - 4:30 AM,CGPositive
